customer_key,prefix,first_name,last_name,birth_date,marital_status,gender,annual_income,total_children,education_level,occupation,home_owner,income_sort
20516,MR.,GABRIEL,RUSSELL,8/2/1947,M,M,"$70,000 ",2,Partial College,Professional,Y,8
20517,MRS.,AMBER,EDWARDS,12/11/1947,M,F,"$70,000 ",2,Partial College,Professional,Y,8
20518,MRS.,DESIREE,SANZ,10/24/1947,M,F,"$70,000 ",2,Partial College,Professional,Y,8
20519,MR.,TREVOR,DIAZ,2/20/1948,M,M,"$40,000 ",2,High School,Professional,Y,5
20520,MRS.,CASSANDRA,SRINI,6/11/1948,S,F,"$40,000 ",2,High School,Professional,Y,5
20521,MRS.,GINA,CARLSON,7/14/1948,M,F,"$40,000 ",2,High School,Professional,Y,5
20522,MR.,KEVIN,PARKER,12/8/1948,M,M,"$60,000 ",2,Bachelors,Management,Y,7
20523,MRS.,EMMA,HOWARD,5/11/1948,M,F,"$60,000 ",2,Bachelors,Management,Y,7
20524,MRS.,ANGELICA,JENKINS,4/5/1949,S,F,"$60,000 ",2,Partial College,Professional,Y,7
20525,MR.,JAMES,KUMAR,8/22/1949,M,M,"$60,000 ",2,Bachelors,Management,Y,7
20526,MRS.,BRITTANY,ALEXANDER,5/27/1949,S,F,"$60,000 ",2,Partial College,Professional,Y,7
20527,MRS.,SYDNEY,HARRIS,3/18/1949,M,F,"$70,000 ",4,Partial College,Professional,Y,8
20528,MR.,MASON,ADAMS,10/5/1950,M,M,"$40,000 ",2,Partial High School,Skilled Manual,Y,5
20529,MRS.,DESTINY,JACKSON,11/27/1950,S,F,"$60,000 ",2,Partial College,Professional,N,7
20530,MRS.,MARIAH,JENKINS,4/3/1950,M,F,"$60,000 ",2,High School,Professional,Y,7
20531,MR.,JAMES,YOUNG,3/25/1950,M,M,"$60,000 ",2,Partial College,Professional,Y,7
20532,MRS.,JOAN,WATSON,4/23/1950,M,F,"$60,000 ",2,Partial College,Professional,Y,7
20533,Unknown,LUIS,PERRY,9/7/1950,M,Unknown,"$60,000 ",2,Partial College,Professional,Y,7
20534,MR.,DALTON,LOPEZ,3/13/1950,M,M,"$60,000 ",2,Partial College,Professional,Y,7
20535,MRS.,RILEY,TORRES,2/12/1950,M,F,"$70,000 ",4,Partial College,Professional,Y,8
20536,MRS.,TAYLOR,GRAY,2/10/1950,S,F,"$80,000 ",3,Bachelors,Management,Y,9
20537,MR.,THOMAS,EVANS,5/15/1950,S,M,"$80,000 ",3,Bachelors,Management,Y,9
20538,MRS.,HAILEY,BENNETT,8/16/1951,M,F,"$60,000 ",2,Partial College,Professional,Y,7
20539,MR.,LUIS,BAKER,9/21/1951,M,M,"$60,000 ",2,Partial College,Professional,Y,7
20540,MRS.,JASMINE,FLORES,6/21/1951,M,F,"$60,000 ",2,Partial College,Professional,Y,7
20541,MRS.,ALLISON,HERNANDEZ,9/2/1951,M,F,"$60,000 ",2,Partial College,Professional,N,7
20542,MRS.,HAILEY,GREEN,5/8/1951,M,F,"$60,000 ",2,Partial College,Professional,Y,7
20543,MR.,SETH,MILLER,2/16/1951,M,M,"$70,000 ",4,Partial College,Professional,N,8
20544,MR.,DALTON,HALL,10/26/1952,M,M,"$70,000 ",2,Partial High School,Skilled Manual,N,8
20545,MRS.,VANESSA,BUTLER,8/21/1952,S,F,"$70,000 ",2,Partial High School,Skilled Manual,N,8
20546,MRS.,RUTH,FERNANDEZ,10/26/1952,M,F,"$60,000 ",2,High School,Professional,N,7
20547,MR.,ETHAN,CHEN,9/7/1953,M,M,"$70,000 ",4,Partial College,Professional,Y,8
20548,MR.,PHILLIP,RODRIGUEZ,11/2/1957,M,M,"$120,000 ",2,High School,Professional,Y,13
20549,MRS.,JENNIFER,MORRIS,5/9/1957,M,F,"$130,000 ",2,Partial College,Professional,Y,14
20550,MRS.,MOHAMED,PAL,12/20/1957,M,F,"$150,000 ",1,Partial College,Professional,Y,15
20551,MRS.,DAISY,BLANCO,5/8/1957,M,F,"$150,000 ",2,High School,Professional,Y,15
20552,MRS.,HEATHER,LIANG,2/20/1957,M,F,"$150,000 ",2,High School,Professional,Y,15
20553,MR.,DAMIEN,XIE,11/24/1956,M,M,"$100,000 ",2,Partial College,Professional,Y,11
20554,MRS.,DONNA,TANG,3/14/1956,M,F,"$120,000 ",3,High School,Professional,Y,13
20555,MR.,KELVIN,RAJE,9/12/1956,M,M,"$120,000 ",3,High School,Professional,N,13
20556,MR.,GLENN,SUN,12/2/1956,M,M,"$120,000 ",3,High School,Professional,Y,13
20557,MRS.,LINDSAY,LAL,8/15/1956,M,F,"$120,000 ",3,High School,Professional,Y,13
20558,MRS.,BRIANNA,STEWART,6/3/1956,M,F,"$170,000 ",3,Partial College,Professional,Y,17
20559,MRS.,ISABELLA,DIAZ,10/20/1955,M,F,"$110,000 ",3,Partial College,Professional,Y,12
20560,MRS.,MINDY,RAJI,12/9/1955,M,F,"$110,000 ",3,Partial College,Professional,Y,12
20561,MR.,WILLIE,LIU,5/23/1955,S,M,"$130,000 ",3,Partial College,Professional,N,14
20562,MRS.,JIM,RODMAN,9/13/1955,M,F,"$130,000 ",3,Partial College,Professional,Y,14
20563,MRS.,KENDRA,BLANCO,8/25/1944,M,F,"$110,000 ",3,Bachelors,Management,Y,12
20564,MR.,JESSIE,GAO,10/28/1944,S,M,"$130,000 ",3,Bachelors,Management,N,14
20565,MRS.,TASHA,YUAN,5/11/1944,M,F,"$130,000 ",3,Bachelors,Management,Y,14
20566,MR.,GEORGE,MEHTA,2/11/1945,M,M,"$110,000 ",3,Bachelors,Management,N,12
20568,MR.,DUSTIN,RAJI,6/18/1946,M,M,"$90,000 ",5,Partial College,Professional,N,10
20569,MRS.,PATRICIA,PATEL,11/19/1946,M,F,"$130,000 ",4,Partial College,Professional,Y,14
20570,MR.,GEORGE,MARTINEZ,8/11/1946,M,M,"$130,000 ",4,Partial College,Professional,Y,14
20571,MRS.,ALLISON,GRAY,10/12/1946,S,F,"$170,000 ",4,Bachelors,Management,N,17
20572,MRS.,CAROLINE,DIAZ,7/24/1953,M,F,"$80,000 ",4,Partial College,Professional,Y,9
20573,MRS.,MEGAN,WARD,5/24/1953,M,F,"$90,000 ",4,Partial College,Professional,Y,10
20574,MR.,BRETT,PATEL,11/14/1954,M,M,"$130,000 ",3,Partial College,Professional,Y,14
20575,MRS.,STACEY,CAI,3/15/1954,M,F,"$130,000 ",4,High School,Professional,Y,14
20576,MR.,JOHNATHAN,KAPOOR,6/26/1954,S,M,"$130,000 ",4,High School,Professional,N,14
20577,MRS.,SHEILA,ROMERO,11/27/1954,M,F,"$130,000 ",4,High School,Professional,Y,14
20578,MR.,MARTIN,KAPOOR,3/1/1953,M,M,"$100,000 ",3,Bachelors,Management,N,11
20579,MRS.,ALEXANDRA,KING,9/2/1953,M,F,"$100,000 ",3,Partial College,Professional,Y,11
20580,MR.,ERNEST,HUANG,3/15/1952,S,M,"$80,000 ",4,Partial College,Professional,Y,9
20581,MRS.,RUTH,SANCHEZ,11/15/1952,M,F,"$80,000 ",4,Partial College,Professional,N,9
20582,MRS.,DESIREE,BRADLEY,11/6/1952,S,F,"$80,000 ",4,High School,Professional,Y,9
20583,MRS.,KRISTEN,WANG,9/20/1951,M,F,"$90,000 ",4,High School,Professional,Y,10
20584,MRS.,MOLLY,SCHMIDT,4/26/1951,S,F,"$110,000 ",4,Partial College,Professional,Y,12
20585,MRS.,EMILY,LEE,5/19/1951,M,F,"$130,000 ",4,High School,Professional,Y,14
20586,MR.,CLAYTON,ZHAO,10/17/1950,M,M,"$90,000 ",4,High School,Management,Y,10
20587,MR.,SHANNON,JOHNSTON,10/27/1950,M,M,"$100,000 ",3,Partial College,Management,Y,11
20588,MRS.,NANCY,RAMAN,3/25/1950,M,F,"$150,000 ",4,Partial College,Management,Y,15
20589,MRS.,MACKENZIE,ROGERS,11/27/1949,M,F,"$80,000 ",5,High School,Management,Y,9
20590,MR.,TODD,ZHANG,3/19/1949,M,M,"$100,000 ",3,Partial College,Management,Y,11
20591,MRS.,KARA,TANG,3/16/1949,M,F,"$120,000 ",4,High School,Management,Y,13
20592,MR.,JORGE,LIU,9/21/1949,M,M,"$160,000 ",4,High School,Management,Y,16
20593,MR.,JOEL,JORDAN,10/23/1948,M,M,"$80,000 ",5,High School,Management,Y,9
20594,MR.,ARTHUR,TORRES,3/23/1948,M,M,"$80,000 ",5,High School,Management,Y,9
20595,MRS.,KARLA,ANDERSEN,5/2/1948,S,F,"$80,000 ",5,High School,Management,Y,9
20596,MRS.,JANET,RAMOS,8/17/1948,M,F,"$130,000 ",5,Bachelors,Professional,Y,14
20597,MRS.,CARLY,BECK,10/26/1947,M,F,"$90,000 ",5,Partial High School,Skilled Manual,N,10
20598,MR.,JACKSON,POWELL,5/21/1947,M,M,"$100,000 ",3,Partial High School,Professional,Y,11
20599,MR.,KYLE,WANG,6/12/1947,M,M,"$120,000 ",5,High School,Management,N,13
20600,MR.,DENNIS,HU,1/28/1975,S,M,"$70,000 ",0,Bachelors,Professional,N,8
20601,MS.,CARRIE,MUNOZ,4/8/1976,M,F,"$70,000 ",0,Bachelors,Professional,Y,8
20602,MR.,CASEY,MORENO,8/27/1976,S,M,"$70,000 ",0,Bachelors,Professional,N,8
20603,MR.,HENRY,SULLIVAN,1/3/1976,S,M,"$70,000 ",0,Bachelors,Professional,Y,8
20604,MR.,HAROLD,MARTINEZ,4/13/1974,S,M,"$60,000 ",0,Bachelors,Professional,N,7
20605,MR.,KEVIN,YANG,2/3/1975,S,M,"$80,000 ",0,Bachelors,Professional,Y,9
20606,MS.,JOCELYN,COLEMAN,7/26/1974,M,F,"$70,000 ",0,Bachelors,Professional,Y,8
20607,MS.,DONNA,RAJE,10/19/1974,S,F,"$80,000 ",0,Bachelors,Professional,Y,9
20608,MS.,CARA,HU,11/18/1973,S,F,"$100,000 ",0,High School,Management,Y,11
20609,MR.,FERNANDO,BRYANT,4/5/1973,M,M,"$100,000 ",0,High School,Management,Y,11
20610,MR.,JESSIE,ZHOU,3/10/1973,M,M,"$110,000 ",0,Partial College,Management,Y,12
20611,MS.,CARLA,SULLIVAN,10/19/1973,M,F,"$110,000 ",0,Partial College,Management,N,12
20612,MR.,COLIN,YANG,5/1/1973,M,M,"$110,000 ",0,Partial College,Management,Y,12
20613,MS.,LINDSAY,RAJE,10/14/1973,M,F,"$110,000 ",0,Partial College,Management,Y,12
20614,MR.,GREGORY,SHAN,7/5/1973,S,M,"$110,000 ",0,Partial College,Management,Y,12
20615,MS.,LAURA,WU,10/21/1973,S,F,"$110,000 ",0,Partial College,Management,Y,12
20616,MS.,KRISTI,SERRANO,2/12/1973,S,F,"$120,000 ",0,Partial High School,Professional,Y,13
20617,MS.,CHLOE,JOHNSON,5/28/1972,S,F,"$100,000 ",0,High School,Management,Y,11
20618,MS.,MARIE,RUBIO,7/15/1971,S,F,"$80,000 ",0,Bachelors,Professional,Y,9
20619,MR.,MAURICE,RAJI,5/11/1971,S,M,"$80,000 ",0,Bachelors,Professional,N,9
20620,MS.,VICTORIA,COOK,2/4/1971,S,F,"$90,000 ",0,Bachelors,Professional,N,10
20621,MS.,MEREDITH,ALONSO,2/6/1972,M,F,"$120,000 ",0,Partial High School,Professional,N,13
20622,MR.,JEROME,SUAREZ,7/3/1972,M,M,"$120,000 ",0,Partial High School,Professional,Y,13
20623,MRS.,RUTH,GARCIA,6/1/1972,M,F,"$130,000 ",4,High School,Management,Y,14
20624,MS.,DEBORAH,SHAN,4/15/1971,S,F,"$100,000 ",0,High School,Management,Y,11
20625,MR.,RAFAEL,YUAN,5/13/1971,M,M,"$100,000 ",0,High School,Management,Y,11
20626,MR.,JARROD,SARA,2/14/1971,M,M,"$100,000 ",0,High School,Management,Y,11
20627,MS.,THERESA,NAVARRO,4/2/1970,M,F,"$110,000 ",0,High School,Management,Y,12
20628,MR.,RODNEY,GUTIERREZ,11/25/1970,S,M,"$120,000 ",0,Partial High School,Professional,Y,13
20629,MS.,BONNIE,RAJE,3/2/1970,M,F,"$120,000 ",0,Partial High School,Professional,Y,13
20630,MRS.,DIANE,ALONSO,3/15/1970,M,F,"$130,000 ",5,High School,Management,Y,14
20631,Unknown,GERALD,DOMINGUEZ,10/16/1970,S,Unknown,"$130,000 ",5,Bachelors,Professional,Y,14
20632,MR.,MARCUS,STEWART,8/5/1964,S,M,"$80,000 ",4,Partial College,Professional,Y,9
20633,MR.,LUKE,COLLINS,2/8/1964,M,M,"$90,000 ",5,Partial College,Professional,Y,10
20634,MRS.,STEPHANIE,BRYANT,8/7/1964,M,F,"$100,000 ",5,Partial College,Professional,Y,11
20635,MR.,NATHAN,YOUNG,5/9/1964,M,M,"$110,000 ",3,Bachelors,Management,Y,12
20636,MRS.,OLIVIA,PATTERSON,5/4/1964,M,F,"$130,000 ",3,Bachelors,Management,Y,14
20637,MR.,JOHN,BROWN,6/10/1956,M,M,"$70,000 ",3,Partial College,Professional,Y,8
20638,MR.,THOMAS,COLLINS,8/11/1956,S,M,"$80,000 ",3,Partial College,Professional,Y,9
20639,MRS.,EMILY,ROSS,6/19/1956,M,F,"$80,000 ",3,Partial College,Professional,N,9
20640,MR.,NOAH,TURNER,6/1/1956,M,M,"$90,000 ",2,Partial College,Professional,N,10
20641,MRS.,ISABELLA,ROBINSON,2/23/1956,S,F,"$90,000 ",2,Partial College,Professional,Y,10
20642,MRS.,PATRICIA,PRASAD,11/4/1956,S,F,"$90,000 ",2,Partial College,Professional,Y,10
20643,MRS.,ABIGAIL,PATTERSON,1/15/1934,M,F,"$90,000 ",4,Bachelors,Management,Y,10
20644,MR.,PATRICK,BROOKS,2/17/1934,S,M,"$130,000 ",1,Graduate Degree,Management,N,14
20645,MR.,XAVIER,STEWART,3/7/1972,M,M,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,7
20646,MR.,RYAN,CHEN,5/24/1972,M,M,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,7
20647,MR.,JARED,BAILEY,1/15/1972,M,M,"$60,000 ",1,Graduate Degree,Professional,Y,7
20649,MRS.,NATALIE,RAMIREZ,6/13/1972,S,F,"$70,000 ",2,Graduate Degree,Professional,Y,8
20650,MR.,BRYAN,GRAY,1/24/1970,M,M,"$50,000 ",1,Bachelors,Skilled Manual,Y,6
20651,MR.,TIMOTHY,COOPER,8/23/1970,M,M,"$50,000 ",1,Bachelors,Skilled Manual,Y,6
20652,MRS.,AMANDA,SCOTT,1/6/1970,M,F,"$50,000 ",1,Bachelors,Skilled Manual,Y,6
20653,MRS.,JESSICA,WHITE,3/4/1970,M,F,"$50,000 ",1,Bachelors,Skilled Manual,Y,6
20654,MRS.,TAYLOR,MURPHY,5/7/1970,M,F,"$50,000 ",1,Bachelors,Skilled Manual,Y,6
20655,MR.,EDWARD,BUTLER,2/5/1970,M,M,"$50,000 ",1,Bachelors,Skilled Manual,Y,6
20656,MR.,MARCUS,PERRY,4/21/1970,M,M,"$60,000 ",1,Graduate Degree,Professional,Y,7
20657,MR.,BLAKE,RUSSELL,6/25/1969,S,M,"$50,000 ",2,Bachelors,Skilled Manual,Y,6
20658,MRS.,KAYLEE,CAMPBELL,2/12/1971,M,F,"$70,000 ",2,Graduate Degree,Professional,Y,8
20659,MR.,XAVIER,BAKER,3/7/1971,M,M,"$70,000 ",3,Graduate Degree,Professional,Y,8
20660,MRS.,CHRISTINA,COX,10/19/1969,M,F,"$60,000 ",1,Graduate Degree,Professional,Y,7
20661,MRS.,TAYLOR,DIAZ,10/7/1969,M,F,"$60,000 ",1,Graduate Degree,Professional,Y,7
20662,MRS.,TAYLOR,PERRY,12/14/1968,M,F,"$70,000 ",2,Bachelors,Skilled Manual,Y,8
20663,MRS.,KAITLYN,STEWART,9/6/1968,S,F,"$70,000 ",2,Bachelors,Skilled Manual,N,8
20664,MR.,ISAIAH,WATSON,5/23/1968,M,M,"$70,000 ",2,Bachelors,Skilled Manual,Y,8
20665,MR.,JAMES,EVANS,8/21/1968,S,M,"$70,000 ",2,Bachelors,Skilled Manual,Y,8
20666,MRS.,LACEY,RAI,10/7/1968,S,F,"$70,000 ",2,Bachelors,Skilled Manual,Y,8
20667,MRS.,JODI,PAL,12/27/1968,S,F,"$70,000 ",2,Bachelors,Skilled Manual,Y,8
20668,MRS.,ERIC,ROTHENBERG,10/7/1968,S,F,"$70,000 ",2,Bachelors,Skilled Manual,N,8
20669,MS.,RACHEL,ROSS,4/7/1967,S,F,"$40,000 ",0,Bachelors,Professional,Y,5
20670,MRS.,JULIA,COX,3/12/1970,M,F,"$60,000 ",1,Graduate Degree,Professional,Y,7
20671,MR.,RONALD,SANCHEZ,2/13/1970,M,M,"$70,000 ",4,Graduate Degree,Professional,Y,8
20672,MR.,FERNANDO,ROSS,3/7/1970,S,M,"$70,000 ",4,Graduate Degree,Professional,Y,8
20673,MR.,DYLAN,WASHINGTON,10/23/1970,M,M,"$70,000 ",4,Graduate Degree,Professional,Y,8
20674,MR.,SAMUEL,BUTLER,2/26/1967,S,M,"$50,000 ",2,Bachelors,Skilled Manual,N,6
20675,MRS.,NATALIE,MARTIN,11/2/1967,S,F,"$50,000 ",2,Bachelors,Skilled Manual,N,6
20676,MR.,CARLOS,PARKER,9/21/1966,M,M,"$60,000 ",3,Bachelors,Skilled Manual,Y,7
20677,MRS.,TRINITY,BAILEY,8/13/1966,S,F,"$60,000 ",3,Bachelors,Skilled Manual,Y,7
20678,MRS.,MARTHA,LIN,3/27/1966,S,F,"$60,000 ",3,Bachelors,Skilled Manual,Y,7
20679,MR.,DAKOTA,JENKINS,5/14/1966,M,M,"$60,000 ",0,Graduate Degree,Professional,Y,7
20680,MS.,ASHLEY,ANDERSON,7/19/1966,S,F,"$60,000 ",0,Graduate Degree,Professional,Y,7
20681,MR.,WALTER,MORENO,4/28/1969,S,M,"$70,000 ",5,Graduate Degree,Professional,Y,8
20682,MR.,JOHN,DAVIS,10/16/1969,M,M,"$80,000 ",2,Graduate Degree,Professional,Y,9
20683,MRS.,AMANDA,MITCHELL,8/21/1969,M,F,"$80,000 ",3,Graduate Degree,Professional,Y,9
20684,MRS.,OLIVIA,LEE,1/28/1969,M,F,"$80,000 ",3,Graduate Degree,Professional,Y,9
20685,MS.,MARIAH,POWELL,1/1/1965,M,F,"$40,000 ",0,Bachelors,Professional,N,5
20686,MR.,LUCAS,NELSON,4/7/1965,S,M,"$40,000 ",0,Bachelors,Professional,Y,5
20687,MS.,REBECCA,CAMPBELL,2/4/1965,S,F,"$40,000 ",0,Bachelors,Professional,N,5
20688,MR.,STEVEN,RAMIREZ,9/11/1965,M,M,"$50,000 ",3,Bachelors,Skilled Manual,Y,6
20689,MR.,CONNOR,GREEN,7/8/1965,M,M,"$50,000 ",3,Bachelors,Skilled Manual,Y,6
20690,MR.,NATHANIEL,TORRES,11/4/1965,M,M,"$50,000 ",3,Bachelors,Skilled Manual,Y,6
20691,MR.,EDUARDO,SMITH,2/14/1965,M,M,"$60,000 ",0,Graduate Degree,Professional,Y,7
20692,MR.,JOHN,LEWIS,12/6/1965,M,M,"$60,000 ",0,Graduate Degree,Professional,Y,7
20693,MR.,ZACHARY,PERRY,9/10/1965,S,M,"$60,000 ",0,Graduate Degree,Professional,N,7
20694,MR.,DANIEL,ANDERSON,4/12/1964,M,M,"$60,000 ",4,Bachelors,Skilled Manual,Y,7
20695,MR.,JOSHUA,BROWN,2/8/1964,M,M,"$60,000 ",4,Bachelors,Skilled Manual,Y,7
20696,MR.,ETHAN,GONZALES,6/21/1964,M,M,"$60,000 ",4,Bachelors,Skilled Manual,N,7
20697,MRS.,STEFANIE,SCHMIDT,12/26/1964,M,F,"$60,000 ",4,Bachelors,Skilled Manual,Y,7
20698,MR.,DARREN,CHANDRA,3/19/1964,M,M,"$60,000 ",4,Bachelors,Skilled Manual,Y,7
20699,MR.,HUNTER,WANG,2/13/1964,S,M,"$60,000 ",4,Bachelors,Skilled Manual,N,7
20700,MR.,MARCUS,SCOTT,8/2/1964,M,M,"$60,000 ",4,Bachelors,Skilled Manual,Y,7
20701,MRS.,LIZ,ANDERSON,7/23/1964,S,F,"$60,000 ",4,Bachelors,Skilled Manual,N,7
20702,MR.,OSCAR,ROSS,9/8/1963,S,M,"$70,000 ",4,Bachelors,Skilled Manual,N,8
20703,MR.,SETH,WHITE,5/26/1963,S,M,"$70,000 ",4,Bachelors,Professional,Y,8
20704,MR.,SHANE,RODRIGUEZ,2/21/1963,M,M,"$70,000 ",4,Bachelors,Professional,Y,8
20705,MR.,KEVIN,ROBERTS,9/2/1968,M,M,"$70,000 ",0,Bachelors,Professional,N,8
20706,MS.,HALEY,GONZALEZ,3/18/1968,S,F,"$70,000 ",0,Bachelors,Professional,Y,8
20707,MS.,DANIELLE,STEWART,1/8/1968,S,F,"$70,000 ",0,Bachelors,Professional,N,8
20708,MR.,DEVIN,THOMPSON,9/10/1963,S,M,"$70,000 ",4,Bachelors,Professional,Y,8
20709,MR.,SAMUEL,EVANS,6/12/1963,M,M,"$70,000 ",0,Bachelors,Professional,N,8
20710,MR.,ANDRES,RAJE,11/8/1974,M,M,"$40,000 ",1,Bachelors,Skilled Manual,Y,5
20711,MRS.,EBONY,SANZ,1/5/1974,M,F,"$40,000 ",1,Bachelors,Skilled Manual,Y,5
20712,MR.,COLIN,HUANG,7/21/1974,M,M,"$40,000 ",1,Bachelors,Skilled Manual,Y,5
20713,MS.,KATHLEEN,GILL,9/16/1972,S,F,"$10,000 ",0,Partial High School,Manual,N,1
20714,MS.,CHRISTINE,BECK,7/16/1972,S,F,"$20,000 ",0,Partial High School,Manual,N,2
20715,MR.,HENRY,KAPOOR,6/22/1972,S,M,"$20,000 ",0,Partial High School,Manual,N,2
20716,MRS.,KRISTINA,ARUN,9/13/1973,M,F,"$40,000 ",1,Bachelors,Skilled Manual,Y,5
20717,MS.,CHELSEA,RAY,3/6/1973,S,F,"$40,000 ",0,Graduate Degree,Skilled Manual,N,5
20718,MR.,RICKY,RUIZ,12/24/1972,S,M,"$30,000 ",0,High School,Manual,Y,4
20719,MR.,LAWRENCE,ALVAREZ,8/20/1972,S,M,"$30,000 ",0,High School,Manual,N,4
20720,MS.,REGINA,SUBRAM,7/4/1972,S,F,"$30,000 ",0,High School,Manual,N,4
20721,MS.,HAILEY,PERRY,7/9/1971,S,F,"$10,000 ",0,Partial High School,Manual,Y,1
20722,MRS.,KELLIE,SERRANO,4/24/1972,S,F,"$40,000 ",2,Partial College,Clerical,Y,5
20723,MR.,CEDRIC,ZHU,12/26/1971,S,M,"$20,000 ",0,Partial High School,Manual,N,2
20724,MS.,EBONY,VANCE,1/8/1971,S,F,"$20,000 ",0,Partial High School,Manual,Y,2
20725,MS.,LINDA,ROMERO,4/4/1971,S,F,"$20,000 ",0,Partial High School,Manual,Y,2
20726,MS.,BETH,ROMERO,8/18/1971,S,F,"$30,000 ",0,High School,Manual,N,4
20727,MR.,ARTURO,YE,1/13/1970,S,M,"$40,000 ",2,Partial College,Clerical,Y,5
20728,MR.,CEDRIC,CHANDE,12/14/1970,S,M,"$40,000 ",2,Partial College,Clerical,Y,5
20729,MRS.,AIMEE,ZHOU,10/20/1971,M,F,"$40,000 ",2,Partial College,Clerical,N,5
20730,MR.,AARON,SHAN,6/15/1971,S,M,"$40,000 ",2,Partial College,Clerical,Y,5
20731,MR.,ANDRE,KOVÁR,6/14/1970,S,M,"$50,000 ",0,Graduate Degree,Skilled Manual,N,6
20732,MR.,JOSHUA,WALKER,3/25/1975,S,M,"$40,000 ",3,Partial College,Clerical,Y,5
20733,MRS.,SHEENA,LUO,12/7/1974,S,F,"$40,000 ",3,Partial College,Clerical,Y,5
20734,MR.,LUIS,PHILLIPS,7/17/1974,M,M,"$50,000 ",0,Graduate Degree,Skilled Manual,Y,6
20735,MS.,CAITLIN,COOPER,10/23/1974,M,F,"$50,000 ",0,Graduate Degree,Skilled Manual,Y,6
20736,MRS.,ALEXANDRA,HOWARD,6/13/1975,S,F,"$40,000 ",4,Partial College,Clerical,Y,5
20737,MRS.,VICTORIA,GRIFFIN,7/3/1929,M,F,"$20,000 ",2,Partial College,Clerical,N,2
20738,MR.,ALEX,KELLY,7/22/1966,M,M,"$60,000 ",0,Graduate Degree,Skilled Manual,Y,7
20739,MRS.,KAITLYN,CARTER,9/24/1953,S,F,"$10,000 ",2,High School,Manual,Y,1
20740,MRS.,KATHRYN,SHARMA,6/9/1953,M,F,"$10,000 ",2,High School,Manual,Y,1
20741,MRS.,JOCELYN,FOSTER,9/26/1953,S,F,"$20,000 ",2,High School,Manual,Y,2
20742,MRS.,ISABELLA,STEWART,2/17/1953,M,F,"$20,000 ",2,High School,Manual,N,2
20743,MRS.,ARIANNA,HOWARD,7/14/1953,M,F,"$20,000 ",2,High School,Manual,N,2
20744,MRS.,AMANDA,BARNES,3/1/1953,M,F,"$20,000 ",2,High School,Manual,N,2
20745,MRS.,MARIAH,PRICE,6/4/1954,M,F,"$20,000 ",2,Partial High School,Manual,N,2
20746,MRS.,CHRISTINA,TORRES,2/27/1954,M,F,"$20,000 ",2,Partial High School,Manual,N,2
20747,MRS.,MELODY,VAZQUEZ,11/25/1954,M,F,"$20,000 ",3,Partial High School,Clerical,N,2
20748,MRS.,STEPHANIE,WATSON,10/5/1954,S,F,"$20,000 ",3,Partial High School,Clerical,Y,2
20749,MRS.,JOAN,MORGAN,4/15/1954,M,F,"$30,000 ",1,High School,Clerical,Y,4
20750,MRS.,KATHERINE,KING,9/26/1954,M,F,"$40,000 ",1,Partial College,Clerical,Y,5
20751,MR.,JERMAINE,ARTHUR,10/20/1955,M,M,"$30,000 ",1,High School,Clerical,N,4
20752,MR.,CHRISTIAN,SIMMONS,9/15/1955,M,M,"$30,000 ",1,High School,Clerical,N,4
20753,MRS.,TAYLOR,KELLY,11/22/1955,M,F,"$30,000 ",1,High School,Clerical,N,4
20754,MR.,IAN,DAVIS,5/12/1955,M,M,"$30,000 ",2,High School,Skilled Manual,Y,4
20755,MR.,ALEX,LOPEZ,6/4/1955,M,M,"$40,000 ",1,Partial College,Clerical,Y,5
20756,MR.,MARCUS,GRIFFIN,1/25/1956,M,M,"$30,000 ",2,High School,Skilled Manual,N,4
20757,MRS.,ALEXIA,POWELL,6/17/1956,M,F,"$30,000 ",2,High School,Skilled Manual,N,4
20758,MR.,JESSE,SANDERS,3/5/1956,M,M,"$30,000 ",2,High School,Skilled Manual,Y,4
20759,MRS.,TERESA,SERRANO,5/20/1956,M,F,"$40,000 ",1,Partial College,Clerical,Y,5
20760,MR.,THOMAS,ALEXANDER,9/19/1956,M,M,"$40,000 ",1,Partial College,Clerical,Y,5
20761,MR.,JONATHAN,WASHINGTON,11/12/1956,M,M,"$40,000 ",1,Partial College,Clerical,Y,5
20762,MRS.,JENNIFER,KING,10/12/1957,M,F,"$30,000 ",2,High School,Skilled Manual,Y,4
20763,MR.,LUCAS,CARTER,8/13/1957,M,M,"$30,000 ",2,High School,Skilled Manual,Y,4
20764,MR.,CHRISTIAN,TAYLOR,1/16/1957,M,M,"$30,000 ",2,High School,Skilled Manual,N,4
20765,MR.,WYATT,LOPEZ,5/19/1957,M,M,"$40,000 ",1,Partial College,Clerical,Y,5
20766,MR.,CHARLES,MORGAN,4/10/1958,M,M,"$40,000 ",2,Partial College,Clerical,Y,5
20767,MRS.,RACHEL,THOMAS,9/23/1958,S,F,"$40,000 ",2,Partial College,Clerical,Y,5
20769,MRS.,MICHELLE,SANDERS,4/3/1958,M,F,"$40,000 ",2,Partial College,Clerical,Y,5
20770,MR.,CARLOS,MITCHELL,5/14/1958,M,M,"$80,000 ",5,Graduate Degree,Skilled Manual,Y,9
20771,MRS.,MADELINE,EDWARDS,12/15/1958,M,F,"$80,000 ",4,Graduate Degree,Skilled Manual,Y,9
